id,b_m,malignant,x_sym,y_sym,compact,ap_ratio,rms,coeff_1,coeff_2,coeff_3,mom1_1,mom2_1,mom3_1,mom4_1,mom1_2,mom2_2,mom3_2,mom4_2,mom1_3,mom2_3,mom3_3,mom4_3,pi_sym,pi_bor,pi_col
ISIC_4777536,benign,0,0.205,0.1599,0.6011,42.0168,43.667,0.268,0.27,0.275,161.471,43.274,86.19,71.367,161.128,43.516,83.899,73.253,160.79,44.243,87.558,73.925,0.358744,-0.167304,-0.309904
ISIC_4780541,benign,0,0.2237,0.2667,0.7091,10.032,27.939,0.176,0.177,0.179,156.971,27.666,122.278,51.632,157.029,27.844,122.151,53.797,157.125,28.049,119.043,52.039,0.703181,-0.088233,-0.804164
ISIC_4780727,malignant,1,1.3359,1.7899,0.1355,3.8673,32.619,0.257,0.254,0.253,127.171,32.691,128.273,63.043,127.575,32.461,126.343,64.154,127.93,32.38,130.458,63.309,0.23513,0.216491,-0.096335
ISIC_4781169,benign,0,0.0572,0.1226,0.7299,27.6191,7.373,0.055,0.054,0.054,136.801,7.495,141.007,53.122,136.808,7.428,139.923,54.167,136.697,7.366,143.099,52.674,-0.500886,0.085773,0.312183
ISIC_4781223,malignant,1,0.3263,0.3957,0.5275,24.9621,30.568,0.243,0.242,0.238,127.264,30.962,125.802,59.143,127.482,30.793,125.211,56.921,127.859,30.476,127.786,56.198,0.449759,0.524861,0.379907
ISIC_4782878,benign,0,0.1287,0.1268,0.6901,45.8316,20.694,0.13,0.132,0.137,151.611,19.724,131.783,65.265,152.285,20.167,126.41,72.792,153.132,21.035,117.201,70.833,-0.693479,0.00383,-0.042648
ISIC_4786412,benign,0,0.149,0.1842,0.7339,22.5177,27.373,0.169,0.169,0.169,161.777,27.329,119.86,65.765,161.813,27.35,124.567,66.334,161.832,27.373,121.966,64.534,-1.036295,-0.617826,-0.530128
ISIC_4787403,benign,0,0.2124,0.2102,0.6081,26.349,25.905,0.161,0.162,0.162,159.997,25.829,123.035,63.757,160.067,25.874,117.902,63.197,160.168,25.97,116.32,67.467,-0.596201,-0.703452,-0.244024
ISIC_4789377,benign,0,0.168,0.1558,0.6001,16.542,23.531,0.152,0.153,0.153,154.35,23.465,122.314,64.028,154.512,23.634,124.841,61.94,154.589,23.581,119.442,61.36,-0.636319,0.180724,-1.362746
ISIC_4789784,benign,0,0.0998,0.0823,0.723,33.4439,39.39,0.247,0.247,0.247,159.313,39.299,91.68,46.868,159.303,39.27,94.941,46.731,159.375,39.364,98.065,49.107,-0.292158,-0.63384,0.407054
ISIC_4791589,benign,0,0.0687,0.0773,0.6793,46.1438,24.751,0.168,0.168,0.168,147.07,24.699,115.242,52.301,147.171,24.794,113.253,50.956,147.214,24.802,111.951,50.188,0.190543,0.241896,-0.231068
ISIC_4793961,benign,0,0.0954,0.1003,0.7508,49.4274,16.068,0.109,0.109,0.11,146.664,16.041,129.133,65.415,146.556,15.995,129.701,70.374,146.473,16.056,130.491,65.484,-0.422763,-0.280795,0.295073
ISIC_4794052,benign,0,0.2547,0.2932,0.5331,26.4299,12.489,0.08,0.081,0.081,155.026,12.365,122.309,68.393,155.034,12.49,123.493,71.496,155.132,12.536,118.122,66.566,-0.794539,0.192601,0.242729
ISIC_4796100,benign,0,0.2025,0.186,0.7308,12.8095,32.979,0.209,0.209,0.21,156.859,32.734,119.126,41.748,156.942,32.849,118.481,40.583,157.017,33.03,121.734,39.615,-0.702611,-0.516556,-0.754559
ISIC_4798962,benign,0,0.1952,0.1503,0.6026,30.8437,18.361,0.122,0.122,0.122,150.809,18.452,119.782,59.429,150.702,18.372,122.038,60.794,150.637,18.317,121.149,61.718,0.40648,-0.913541,0.349141
ISIC_4801737,benign,0,0.1334,0.1856,0.7019,22.6453,36.12,0.224,0.224,0.224,160.737,36.013,103.65,51.781,160.706,35.984,103.895,50.47,160.656,35.998,98.038,48.23,0.032378,-0.320191,0.25149
ISIC_4803943,benign,0,0.1878,0.1124,0.6985,17.0305,31.45,0.196,0.197,0.196,160.165,31.399,145.555,59.152,160.259,31.497,147.21,57.027,160.364,31.489,150.727,56.708,-0.156937,-0.259295,-1.2889
ISIC_4804158,benign,0,0.175,0.2719,0.6294,14.5772,39.992,0.24,0.24,0.239,167.141,40.071,115.641,54.663,167.231,40.106,117.956,50.132,167.116,39.859,141.406,56.146,0.077908,-0.031483,-0.084478
ISIC_4806829,benign,0,0.1245,0.1139,0.7634,32.5906,20.096,0.13,0.129,0.127,156.953,20.44,124.689,75.496,156.979,20.294,126.093,72.369,156.777,19.863,127.233,67.225,-1.087472,-0.086684,-0.270013
ISIC_4808298,benign,0,0.1022,0.1462,0.822,24.6565,24.644,0.182,0.18,0.179,136.891,24.871,132.885,56.849,137.243,24.729,134.734,55.704,137.543,24.608,138.449,54.482,-0.698464,-0.890283,-1.144517
ISIC_4810142,malignant,1,0.2039,0.2166,0.5872,25.5292,18.17,0.13,0.13,0.132,138.898,18.07,115.756,61.579,138.963,18.054,114.1,59.218,138.79,18.274,113.65,57.266,0.633219,-0.612813,0.204044
ISIC_4810485,indeterminate/benign,0,0.2236,0.402,0.6392,20.6872,24.385,0.182,0.181,0.18,135.432,24.676,143.96,59.115,135.659,24.546,142.421,61.693,135.97,24.431,139.003,61.331,0.143267,-0.349497,-0.568348
ISIC_4810500,benign,0,0.1664,0.1197,0.7818,15.776,23.974,0.155,0.156,0.165,145.907,22.543,125.439,63.364,145.967,22.753,122.962,62.654,145.441,23.932,124.592,59.017,-0.029166,-0.520597,-0.284782
ISIC_4811165,benign,0,0.1968,0.2697,0.5071,42.8123,33.288,0.203,0.202,0.201,165.325,33.641,125.386,63.662,165.275,33.43,121.107,64.195,164.869,33.169,135.913,60.11,0.410399,0.387849,0.739183
ISIC_4811593,benign,0,0.1314,0.1102,0.7982,19.0632,30.67,0.199,0.199,0.2,153.749,30.533,122.527,44.29,153.687,30.527,124.929,45.587,153.635,30.67,128.134,44.042,-0.479181,-0.436963,-1.011154
ISIC_4814912,benign,0,0.1125,0.1105,0.6822,65.0989,17.912,0.128,0.128,0.125,142.704,18.291,132.458,73.202,142.557,18.183,134.724,74.146,142.678,17.838,128.919,72.872,-0.291981,0.057026,-0.170859
ISIC_4819371,benign,0,0.1177,0.0904,0.7332,38.3496,35.478,0.234,0.24,0.24,147.887,34.652,127.892,53.85,148.405,35.636,124.557,51.669,148.618,35.682,124.826,54.223,-0.882509,-0.657319,-0.196146
ISIC_4821309,benign,0,0.2439,0.1469,0.6856,45.4221,24.943,0.159,0.159,0.158,157.488,25.085,114.34,44.646,157.453,25.044,114.934,43.003,157.344,24.86,118.004,33.786,0.203629,-0.315066,1.012047
ISIC_4826037,benign,0,0.1202,0.1481,0.5896,30.716,18.269,0.133,0.129,0.123,145.207,19.263,129.094,64.021,145.307,18.727,130.087,63.721,145.454,17.854,129.298,62.885,-0.150407,0.155412,0.28322
ISIC_4826449,benign,0,0.182,0.2201,0.7379,32.5433,16.074,0.103,0.107,0.111,146.05,15.02,143.331,72.359,146.37,15.7,144.66,68.824,146.962,16.294,123.029,77.848,0.153317,-0.771174,0.4152
ISIC_4829706,benign,0,0.142,0.1231,0.6724,22.5655,33.94,0.21,0.211,0.212,160.281,33.736,123.257,43.727,160.412,33.897,122.324,43.757,160.555,33.994,122.632,44.268,-0.128336,-0.448886,-0.907674
ISIC_4834687,benign,0,0.1667,0.1572,0.635,43.3377,12.071,0.078,0.077,0.076,157.185,12.305,127.087,72.298,157.068,12.126,127.492,73.095,157.022,12.009,125.737,70.742,0.84216,0.849106,0.940972
ISIC_4836699,benign,0,0.25,0.2375,0.6412,40.4254,21.301,0.14,0.142,0.141,151.301,21.25,134.262,55.575,151.432,21.475,133.931,56.71,151.462,21.407,132.504,58.12,0.354736,0.834045,0.387697
ISIC_4837536,benign,0,0.3369,0.1435,0.6991,17.0752,28.619,0.178,0.178,0.178,160.332,28.616,118.715,71.548,160.367,28.576,118.924,70.756,160.473,28.613,114.51,71.262,0.269923,-0.991852,-0.631039
ISIC_4838916,benign,0,0.1891,0.1141,0.6497,17.4997,19.218,0.131,0.12,0.118,156.857,20.511,114.073,51.732,157.412,18.925,112.941,52.835,157.592,18.577,112.501,51.966,0.311122,-0.14391,0.329652
ISIC_4842269,benign,0,0.2823,0.3774,0.5873,30.6649,16.606,0.104,0.109,0.11,152.35,15.789,124.791,69.232,152.986,16.646,133.164,73.724,153.291,16.859,109.186,63.143,-0.396464,0.525876,-0.191287
ISIC_4843102,benign,0,0.1068,0.061,0.6731,31.2858,10.4,0.069,0.068,0.068,152.497,10.555,148.641,84.737,152.424,10.435,147.77,81.401,152.335,10.343,152.437,86.079,0.277953,-0.244404,0.034113
ISIC_4846741,benign,0,0.1441,0.2375,0.7557,17.9321,23.067,0.166,0.167,0.167,138.098,22.922,102.508,38.988,138.318,23.036,101.105,36.516,138.54,23.082,101.499,38.098,-0.4289,-0.894472,-1.212549
ISIC_4847584,benign,0,0.1824,0.2967,0.6507,33.55,38.466,0.24,0.24,0.24,160.324,38.465,111.154,55.949,160.37,38.526,111.062,57.033,160.327,38.466,109.025,53.602,0.349362,-0.086669,-0.240385
ISIC_4848047,benign,0,0.1837,0.101,0.788,12.3378,30.575,0.197,0.198,0.199,153.624,30.286,155.891,52.197,153.833,30.513,154.693,51.602,154.0,30.687,160.184,56.004,-1.085314,0.329916,-0.813893
ISIC_4850678,benign,0,0.1982,0.1312,0.6744,18.9734,22.275,0.144,0.143,0.143,156.057,22.415,127.141,56.652,156.031,22.321,130.074,58.711,156.059,22.244,127.447,58.062,-0.111291,-0.517205,-0.652712
ISIC_4851652,benign,0,0.1959,0.3118,0.6531,30.3802,22.407,0.178,0.176,0.172,127.937,22.807,127.679,53.376,128.005,22.563,124.977,53.865,128.741,22.133,125.928,56.219,-0.454113,-0.098052,1.008483
ISIC_4853597,benign,0,0.0855,0.2114,0.7506,31.4768,19.464,0.128,0.127,0.127,152.607,19.556,119.173,66.109,152.613,19.441,124.748,67.959,152.739,19.357,119.799,65.393,-0.586305,-0.747339,-0.658041
ISIC_4856536,benign,0,0.1348,0.0898,0.713,52.4219,53.68,0.332,0.332,0.332,161.816,53.652,97.16,58.019,161.888,53.757,96.122,60.263,161.827,53.673,96.755,60.074,0.156832,-0.088761,0.76781
ISIC_4863784,benign,0,0.088,0.0961,0.7275,30.494,33.062,0.206,0.206,0.206,160.372,32.993,156.359,71.182,160.444,33.064,157.469,67.997,160.526,33.094,158.451,67.298,-1.448065,-0.822179,-1.282919
ISIC_4864523,benign,0,0.1175,0.3754,0.6189,12.5658,18.667,0.117,0.117,0.119,157.517,18.442,111.591,59.69,157.62,18.513,114.975,58.333,157.805,18.717,114.35,59.745,0.891261,0.364397,-0.30388
ISIC_4867043,benign,0,0.215,0.0924,0.7087,21.0492,36.183,0.22,0.219,0.22,164.202,36.059,126.688,74.08,164.224,36.041,125.423,73.396,164.262,36.144,119.027,73.288,-1.038696,-0.557407,-0.606699
ISIC_4868926,benign,0,0.2055,0.2526,0.7,10.6562,28.762,0.183,0.184,0.185,155.753,28.549,119.23,59.067,155.869,28.638,118.059,59.708,156.029,28.822,120.86,63.467,-0.633985,-0.695974,-0.932741
ISIC_4870676,benign,0,0.1867,0.1699,0.7199,27.6978,10.49,0.07,0.071,0.072,147.838,10.374,121.811,71.729,147.745,10.474,124.301,72.702,147.673,10.573,122.345,70.878,-0.036577,-0.103394,0.073813
ISIC_4871616,benign,0,0.3092,0.2612,0.489,19.6554,32.193,0.2,0.201,0.201,159.834,32.034,147.128,75.307,159.887,32.147,150.154,80.347,159.979,32.221,147.152,75.115,0.482526,0.122675,-0.50932
ISIC_4873045,benign,0,0.1169,0.1917,0.7612,27.4304,33.332,0.208,0.208,0.208,159.788,33.281,115.06,43.033,159.833,33.282,114.437,41.316,159.863,33.297,113.783,38.047,-0.811795,-0.10353,-0.525619
ISIC_4874581,malignant,1,0.2346,0.1442,0.5255,25.9777,24.245,0.171,0.17,0.168,143.294,24.561,121.497,77.481,143.583,24.373,119.096,78.926,143.891,24.178,117.726,75.958,-0.975089,0.245453,-1.211418
ISIC_4875370,benign,0,0.3223,0.3759,0.4862,28.3042,14.236,0.096,0.096,0.095,149.285,14.346,112.474,59.775,149.269,14.279,112.867,58.847,149.371,14.126,118.641,62.999,0.971894,0.463315,0.002167
ISIC_4876193,benign,0,0.1919,0.2545,0.6954,15.5145,19.749,0.136,0.138,0.14,141.452,19.301,131.577,63.702,141.285,19.529,131.033,61.303,141.324,19.829,127.413,65.4,-0.541384,-0.673763,0.81109
ISIC_4876378,benign,0,0.1483,0.171,0.7037,22.6711,30.197,0.192,0.192,0.192,157.459,30.155,131.553,42.442,157.456,30.164,133.681,42.32,157.474,30.189,135.694,41.836,-0.413256,-0.005883,-0.543705
ISIC_4879187,benign,0,0.2887,0.1129,0.7245,36.2323,9.234,0.061,0.061,0.06,152.826,9.388,134.969,83.745,152.729,9.32,132.915,79.574,152.586,9.196,133.493,79.039,-0.889699,-0.756521,0.471946
ISIC_4882123,benign,0,0.2905,0.2102,0.7102,17.6246,31.001,0.196,0.196,0.196,157.941,30.939,115.295,49.11,157.945,30.938,116.338,47.805,157.968,30.994,113.787,51.395,-0.399257,0.159581,-1.107744
ISIC_4882389,benign,0,0.2366,0.1636,0.5981,31.6758,35.858,0.222,0.223,0.224,160.275,35.601,129.085,55.82,160.425,35.816,128.98,53.13,160.441,35.936,126.697,57.592,-0.224165,0.257564,-0.827833
ISIC_4884394,benign,0,0.125,0.1332,0.7701,16.1764,24.265,0.162,0.162,0.164,148.033,23.952,133.365,59.768,148.191,24.022,133.023,60.059,148.316,24.31,135.667,59.492,0.516236,-0.108176,0.276458
ISIC_4884803,benign,0,0.1587,0.1395,0.5824,32.8372,31.688,0.201,0.201,0.201,157.495,31.693,115.166,43.847,157.514,31.676,116.077,43.669,157.592,31.666,115.4,36.841,0.265529,-0.23012,-0.848324
ISIC_4885444,benign,0,0.3224,0.1595,0.6108,19.2963,41.284,0.253,0.253,0.253,163.161,41.322,121.136,57.244,163.156,41.282,121.116,57.039,163.195,41.247,125.538,56.828,-0.061225,-0.70367,-1.073543
ISIC_4887874,benign,0,0.163,0.3225,0.6185,48.223,9.241,0.061,0.06,0.06,153.23,9.404,107.889,60.269,153.091,9.143,107.514,59.664,153.118,9.162,108.826,60.219,0.134136,-0.528605,0.022195
ISIC_4887995,benign,0,0.2381,0.25,0.6505,15.383,24.609,0.157,0.157,0.157,156.863,24.607,136.944,59.974,156.816,24.59,137.738,59.719,156.849,24.594,140.305,54.574,-0.246744,-0.580044,0.10413
ISIC_4890201,benign,0,0.1802,0.2815,0.7052,21.3918,35.22,0.219,0.219,0.22,159.402,34.833,123.697,64.493,159.788,35.03,128.187,65.906,160.096,35.272,128.211,65.935,-0.966647,1.06353,0.173209
ISIC_4894802,benign,0,0.1231,0.1567,0.7108,13.257,23.378,0.187,0.184,0.181,128.007,23.95,118.824,44.539,128.367,23.645,120.975,47.887,128.645,23.268,117.042,47.076,-0.352385,0.438869,-0.093329
ISIC_4894929,benign,0,0.4174,0.1352,0.6162,18.422,34.202,0.21,0.21,0.211,162.41,34.047,140.307,54.354,162.493,34.119,141.21,57.244,162.613,34.238,144.969,54.631,-0.945511,-0.745017,-0.798931
ISIC_4897852,benign,0,0.3174,0.1377,0.7126,12.0982,33.574,0.206,0.206,0.207,162.294,33.465,125.812,68.254,162.326,33.493,124.604,65.646,162.4,33.608,126.323,69.366,-0.066609,0.097623,-0.199771
ISIC_4898865,benign,0,0.1042,0.0988,0.5746,59.7119,24.346,0.189,0.187,0.185,130.847,24.753,112.516,55.182,131.078,24.507,115.707,59.978,131.295,24.257,112.856,58.291,-0.148724,0.093215,-1.409063
ISIC_4899386,benign,0,0.1626,0.2194,0.7342,16.4005,22.882,0.145,0.145,0.145,157.525,22.846,109.95,64.386,157.701,22.936,110.286,66.85,157.757,22.905,111.066,67.426,0.220567,-0.11405,0.03614
ISIC_4900077,benign,0,0.3143,0.2906,0.5612,36.7437,8.502,0.061,0.061,0.06,140.477,8.52,120.132,55.551,140.395,8.504,120.513,57.211,140.355,8.469,122.057,58.469,0.358758,-0.33905,-0.771924
ISIC_4903988,benign,0,0.1425,0.148,0.6495,21.8888,10.49,0.072,0.072,0.071,147.753,10.691,111.627,72.038,147.639,10.557,109.694,70.48,147.602,10.422,113.313,73.505,0.276847,0.126498,-0.645601
ISIC_4906385,benign,0,0.1387,0.1427,0.5363,29.6175,13.525,0.093,0.092,0.092,146.745,13.62,135.223,68.683,146.79,13.543,135.523,71.215,146.789,13.483,138.372,74.678,0.129251,-1.064042,0.783006
ISIC_4907595,benign,0,0.2577,0.2894,0.6904,10.601,34.693,0.216,0.217,0.217,159.783,34.499,106.363,60.115,159.894,34.637,108.102,61.139,160.016,34.758,108.661,61.479,-0.465503,-1.052454,-0.328389
ISIC_4911407,benign,0,0.1079,0.1315,0.6592,41.5306,23.624,0.156,0.155,0.155,152.619,23.743,102.002,64.85,152.622,23.725,100.701,67.813,152.562,23.632,95.812,67.967,-0.070896,-0.718257,-0.762168
ISIC_4912684,benign,0,0.1674,0.1532,0.7026,21.8825,25.375,0.16,0.162,0.164,155.547,24.962,122.887,60.462,155.582,25.158,121.158,58.986,155.525,25.443,126.244,59.011,-0.308739,-0.849265,-0.449706
ISIC_4915897,benign,0,0.2274,0.2373,0.6173,26.9738,32.855,0.212,0.209,0.204,158.57,33.563,124.172,47.152,158.835,33.196,121.476,46.524,159.504,32.53,120.885,48.592,0.41994,-0.802103,-0.351792
ISIC_4916704,malignant,1,1.6928,1.5532,0.1494,2.4139,23.69,0.177,0.173,0.172,134.946,23.85,123.747,57.354,135.267,23.38,124.796,56.549,135.428,23.234,123.275,60.73,0.955921,0.644334,0.374161
ISIC_4918571,benign,0,0.0959,0.1204,0.7655,29.8777,35.987,0.221,0.222,0.222,162.248,35.936,120.66,66.067,162.293,35.991,119.073,68.751,162.329,35.995,123.76,70.986,-0.007184,-1.48519,0.545012
ISIC_4921413,benign,0,0.1421,0.1568,0.4456,51.3812,21.999,0.166,0.164,0.163,134.049,22.213,129.766,55.9,134.249,22.01,130.464,58.689,134.511,21.895,130.126,58.79,-0.362653,-0.499841,-1.223995
ISIC_4923095,benign,0,0.3018,0.4603,0.3885,20.7625,13.578,0.095,0.095,0.094,143.635,13.715,158.275,56.275,143.633,13.688,158.255,58.439,143.518,13.546,157.585,55.857,-0.257826,0.24522,0.956066
ISIC_4924690,benign,0,0.1576,0.2009,0.5833,44.4706,8.173,0.053,0.053,0.054,152.174,8.139,124.587,78.812,152.086,8.107,125.616,78.44,152.006,8.165,123.248,80.462,-0.448256,0.714631,-0.574661
ISIC_4926448,benign,0,0.1314,0.1494,0.7467,26.4734,13.045,0.085,0.087,0.089,149.806,12.699,120.609,71.329,149.517,12.958,124.096,72.212,149.27,13.241,122.76,76.173,-1.019938,-0.266937,-0.396652
ISIC_4926788,benign,0,0.143,0.1062,0.8101,19.0605,37.21,0.229,0.23,0.231,161.57,37.018,124.211,48.977,161.693,37.182,122.779,49.305,161.775,37.315,123.28,48.583,-0.161274,-0.114227,-0.608474
ISIC_4927943,benign,0,0.1273,0.1239,0.7893,14.5457,31.039,0.197,0.199,0.2,155.497,30.709,106.222,55.23,155.609,30.925,104.84,55.759,155.71,31.154,106.26,56.602,-0.453362,-0.318059,-0.27701
ISIC_4930632,benign,0,0.1259,0.0977,0.7771,22.5212,31.896,0.195,0.196,0.196,162.518,31.762,131.599,66.497,162.611,31.9,129.514,69.212,162.684,31.955,130.081,68.08,-0.338967,-0.518686,-0.154893
ISIC_4933735,benign,0,0.2823,0.4229,0.573,15.8369,54.355,0.33,0.328,0.325,167.421,55.324,98.42,13.021,166.965,54.751,99.803,12.828,166.525,54.148,98.701,14.316,0.314043,0.847797,0.591552
ISIC_4936610,benign,0,0.154,0.1296,0.6636,42.4182,8.645,0.058,0.057,0.057,151.762,8.785,108.729,53.618,151.664,8.669,111.083,51.585,151.618,8.631,109.368,50.661,-0.573551,-0.652743,-0.640508
ISIC_4936662,malignant,1,0.186,0.1922,0.6728,27.367,22.325,0.164,0.163,0.163,136.639,22.46,118.503,42.139,136.876,22.33,115.799,41.014,137.147,22.299,115.52,41.49,-0.30309,-0.676131,-1.40201
ISIC_4938638,benign,0,0.2727,0.2364,0.4951,25.3728,43.873,0.262,0.262,0.26,168.234,44.0,122.855,46.909,168.454,44.111,121.481,47.032,168.521,43.893,115.38,48.856,0.260581,0.45575,0.222189
ISIC_4938791,benign,0,0.1246,0.1769,0.7558,18.6089,30.327,0.192,0.192,0.192,157.971,30.29,130.386,62.624,158.078,30.312,129.663,58.964,158.124,30.333,132.592,63.464,-0.987283,-0.572546,-0.442508
ISIC_4938994,malignant,1,0.2821,0.2337,0.6338,23.2225,11.704,0.083,0.084,0.085,138.768,11.546,144.324,49.018,138.852,11.619,144.258,48.032,138.956,11.747,142.521,51.004,-0.709774,0.073154,0.825342
ISIC_4943797,benign,0,0.1452,0.1062,0.7058,30.0406,23.668,0.148,0.147,0.146,161.37,23.873,152.125,68.931,161.301,23.736,149.999,68.61,161.22,23.609,148.053,66.095,-0.318843,-0.116867,-1.463703
ISIC_4945233,benign,0,0.1275,0.2352,0.7601,13.5231,23.625,0.148,0.149,0.149,158.407,23.502,123.558,61.609,158.458,23.595,123.189,61.07,158.48,23.643,121.647,59.186,-0.5452,-0.303798,-0.378806
ISIC_4949672,benign,0,0.4042,0.3267,0.5214,19.7419,27.892,0.18,0.18,0.18,154.505,27.847,116.715,53.856,154.517,27.825,119.648,55.918,154.611,27.869,117.918,52.501,0.667852,0.043325,-0.674014
ISIC_4950467,benign,0,0.1767,0.0902,0.6703,44.2528,22.385,0.138,0.14,0.142,157.94,21.84,136.327,57.49,158.508,22.231,129.464,57.766,158.894,22.561,121.442,61.391,-0.305496,0.251484,0.264315
ISIC_4951035,benign,0,0.1343,0.1399,0.8021,13.2559,15.341,0.113,0.109,0.105,143.589,16.159,146.174,81.109,143.671,15.661,146.277,81.837,143.813,15.114,145.626,84.281,-0.577925,-0.988699,-0.538994
ISIC_4951213,benign,0,0.3881,0.1859,0.7525,11.2885,24.347,0.18,0.179,0.177,136.258,24.592,143.357,58.648,136.588,24.455,142.1,58.157,136.971,24.305,140.525,56.82,0.434642,-0.46946,-0.617473
ISIC_4955457,benign,0,0.3293,0.1675,0.5487,12.834,20.157,0.127,0.128,0.129,156.51,19.82,115.613,56.384,156.627,19.995,114.665,58.736,156.81,20.249,114.314,57.949,0.272176,-0.84268,-0.403012
ISIC_4956965,benign,0,0.2061,0.1385,0.7463,15.4619,20.633,0.146,0.143,0.14,145.977,21.247,129.893,66.189,146.178,20.86,133.315,67.936,146.365,20.497,132.183,69.205,-0.240344,-0.198747,0.059466
ISIC_4957216,benign,0,0.2325,0.1398,0.6205,25.9747,21.058,0.134,0.135,0.135,156.264,20.969,119.85,56.404,156.243,21.024,120.572,54.502,156.262,21.09,118.848,59.076,0.083211,1.321385,-0.125814
ISIC_4957315,benign,0,0.1299,0.1184,0.6932,44.6316,36.127,0.224,0.225,0.225,160.452,35.955,115.176,58.747,160.55,36.106,112.08,56.068,160.634,36.184,110.973,61.04,-0.482004,-0.242631,-1.369503
ISIC_4958006,benign,0,0.1886,0.1432,0.6349,15.7044,20.339,0.128,0.129,0.129,157.618,20.199,114.84,53.365,157.719,20.372,114.238,54.161,157.796,20.373,112.863,51.873,0.050182,0.204971,-0.173126
ISIC_4958578,benign,0,0.2761,0.3071,0.6007,24.2517,7.22,0.048,0.049,0.048,150.739,7.27,121.95,70.361,150.552,7.373,120.734,72.579,150.483,7.265,122.921,77.767,1.605483,-0.513401,-0.010575
ISIC_4960406,benign,0,0.0987,0.0962,0.7273,53.4484,15.466,0.097,0.097,0.097,159.812,15.545,127.242,68.248,159.822,15.56,124.95,67.238,159.798,15.439,119.337,64.913,-0.058078,-0.146873,0.638224
ISIC_4960784,malignant,1,0.1894,0.3256,0.5931,14.6208,53.778,0.332,0.33,0.328,164.747,54.71,96.775,12.596,164.078,54.117,95.118,11.91,163.548,53.566,96.186,14.452,1.039248,0.336898,-0.365128
ISIC_4961708,benign,0,0.1544,0.1398,0.7093,22.0134,39.642,0.243,0.244,0.244,162.377,39.487,98.014,52.299,162.463,39.583,99.717,50.05,162.553,39.69,94.763,52.814,0.509089,-0.238232,-0.039874
ISIC_4964478,benign,0,0.2651,0.2755,0.7213,29.5929,10.674,0.071,0.07,0.069,152.578,10.834,112.733,90.355,152.46,10.63,116.766,92.087,152.436,10.539,121.316,96.943,0.295963,0.191722,-1.47446
ISIC_4965832,benign,0,0.1594,0.1873,0.7282,20.5717,14.376,0.102,0.102,0.102,140.28,14.351,126.561,45.22,140.277,14.364,129.275,45.042,140.396,14.372,127.904,44.215,-0.04823,-0.376775,-0.440656
ISIC_4966148,benign,0,0.1263,0.2551,0.5874,24.7371,36.846,0.233,0.234,0.232,157.682,36.776,135.132,50.646,157.791,36.847,138.072,54.507,157.736,36.671,139.78,53.544,-0.157015,-1.038139,0.152574
ISIC_4966865,benign,0,0.304,0.2179,0.6931,14.6187,34.766,0.213,0.214,0.214,162.228,34.574,151.682,76.573,162.294,34.669,151.518,76.9,162.374,34.812,153.941,80.15,0.539398,-0.861504,-0.26468
ISIC_4967639,benign,0,0.148,0.1627,0.5794,42.4897,16.583,0.113,0.112,0.112,148.503,16.738,134.389,65.622,148.445,16.692,135.627,65.575,148.327,16.545,130.858,64.526,-0.741759,-0.618209,-0.49621
ISIC_4969996,benign,0,0.0942,0.085,0.7257,37.259,27.228,0.177,0.178,0.179,152.303,26.95,112.022,45.891,152.55,27.163,111.101,43.622,152.712,27.326,111.061,42.411,-0.560661,0.464248,-0.920617
ISIC_4973549,benign,0,0.1777,0.1595,0.7085,19.9563,35.241,0.216,0.216,0.217,162.628,35.106,124.411,74.077,162.708,35.188,124.544,73.521,162.77,35.268,119.867,70.659,0.077364,0.188824,-1.17663
ISIC_4973666,benign,0,0.2273,0.1788,0.7545,12.3844,23.276,0.146,0.148,0.149,156.657,22.912,129.861,58.117,156.744,23.134,128.054,55.488,156.883,23.374,129.53,54.574,0.413829,-0.336112,-0.796844
ISIC_4974868,benign,0,0.1938,0.228,0.6922,27.5549,25.726,0.177,0.176,0.176,145.12,25.627,135.493,46.88,145.321,25.603,136.428,45.607,145.631,25.695,137.063,44.105,0.024337,-0.151973,0.245672
