id,b_m,malignant,x_sym,y_sym,compact,ap_ratio,rms,coeff_1,coeff_2,coeff_3,mom1_1,mom2_1,mom3_1,mom4_1,mom1_2,mom2_2,mom3_2,mom4_2,mom1_3,mom2_3,mom3_3,mom4_3,pi_sym,pi_bor,pi_col
ISIC_5071555,benign,0,0.1986,0.1627,0.7012,13.2051,29.485,0.192,0.191,0.191,153.716,29.461,122.076,38.888,154.229,29.417,123.074,38.714,154.28,29.475,123.878,39.066,0.7060885033005632,-0.7685659417173671,-0.6296717341577099
ISIC_5073160,benign,0,0.0921,0.094,0.7085,48.4017,21.461,0.137,0.137,0.136,157.83,21.594,106.977,51.656,157.894,21.642,105.878,52.803,157.809,21.467,107.439,52.066,0.677635705778085,0.0060913491933784,-0.2875238331570477
ISIC_5081382,benign,0,0.1748,0.1496,0.7049,35.076,14.355,0.095,0.094,0.093,153.221,14.541,121.395,62.88,153.157,14.443,118.956,63.469,153.07,14.311,121.303,60.7,-0.3807856595458649,-0.1250750268580641,0.6037905283082953
ISIC_5082596,benign,0,1.5131,1.0067,0.1602,10.7422,14.242,0.094,0.092,0.091,154.188,14.429,114.489,72.98,154.143,14.238,115.433,70.79,154.185,14.106,110.51,66.286,-0.2196110232032792,0.4598951264612605,-0.4823590351116926
ISIC_5087951,benign,0,0.1483,0.1576,0.7385,13.9286,22.038,0.139,0.14,0.141,156.112,21.644,129.578,56.836,156.26,21.811,130.726,57.145,156.409,22.117,126.572,57.846,-0.2570859709849322,-0.426189219297358,-0.6389976715048008
ISIC_5091996,malignant,1,0.4551,0.2868,0.1779,2.513,26.581,0.201,0.199,0.199,132.63,26.716,107.169,58.001,132.891,26.476,107.006,59.187,133.188,26.523,108.254,55.645,-0.2478844621254215,-1.074727175973017,0.1661287785005433
ISIC_5092834,benign,0,0.1415,0.1295,0.777,27.1279,32.637,0.201,0.202,0.203,161.312,32.415,110.545,77.818,161.431,32.605,108.656,78.294,161.524,32.71,107.887,82.917,-0.044608894737882,-0.1837327525640893,-1.0840714868634589
ISIC_5097947,benign,0,0.1166,0.0941,0.716,35.9316,11.798,0.078,0.079,0.08,149.005,11.669,136.384,73.007,148.923,11.762,134.932,73.66,148.804,11.853,138.482,78.971,-0.4296154533547003,0.4598453527113732,0.5782658583082215
ISIC_5098778,benign,0,0.0808,0.0732,0.6221,52.4555,8.598,0.058,0.058,0.058,149.183,8.727,131.755,90.575,149.191,8.609,129.208,91.755,149.182,8.579,128.833,87.551,1.1574465291967524,0.4931385581284571,-0.4272610183245674
ISIC_5099569,benign,0,0.0867,0.1734,0.7294,25.6468,24.354,0.154,0.155,0.155,157.399,24.199,115.975,58.726,157.528,24.342,117.027,59.654,157.634,24.423,110.098,60.23,-0.0326258254130959,0.2543350802674108,-1.0048050947613176
ISIC_5100319,benign,0,0.3407,0.2892,0.6111,21.3324,28.54,0.183,0.183,0.184,154.915,28.335,141.167,53.924,155.072,28.441,141.367,53.654,155.17,28.588,144.199,53.597,-0.0868810079749863,0.6114190059484325,-0.8138757632514736
ISIC_5101111,benign,0,0.1165,0.112,0.791,19.5294,30.394,0.199,0.199,0.198,153.195,30.493,127.529,45.555,153.125,30.441,125.84,47.368,153.138,30.317,127.729,51.132,-1.3559315773956395,-0.3780618699656264,0.924768326187701
ISIC_5102688,benign,0,0.1608,0.1585,0.6996,25.5375,34.403,0.22,0.221,0.221,155.678,34.27,118.76,39.148,155.796,34.353,120.642,38.428,155.929,34.488,116.697,36.088,-0.0755159117443205,-1.2290925886582755,-0.8900015904856239
ISIC_5104731,benign,0,0.144,0.1305,0.7339,28.0785,32.028,0.198,0.199,0.2,160.294,31.811,116.921,44.712,160.405,31.979,116.436,45.302,160.445,32.132,114.643,45.339,-0.5172873938828152,-0.2447605322320131,-0.0762721557990658
ISIC_5108076,benign,0,0.1094,0.131,0.7645,14.0116,38.82,0.256,0.256,0.256,151.358,38.762,102.693,70.488,151.522,38.776,102.947,71.181,151.668,38.806,101.259,68.706,-0.9936778235464944,-0.9945365746760566,0.2619959796474841
ISIC_5110133,benign,0,0.2502,0.1451,0.7285,22.742,23.912,0.147,0.149,0.15,160.35,23.578,124.024,62.432,160.518,23.91,121.917,64.269,160.594,24.011,124.44,66.288,0.1807009820975271,1.1310095169832417,-0.0426588080006339
ISIC_5110505,benign,0,0.0877,0.0952,0.7669,32.6576,12.545,0.09,0.09,0.091,138.238,12.473,112.95,50.187,138.194,12.472,114.909,51.077,138.154,12.568,112.556,51.374,-0.7716112512970581,-0.62519891922238,-0.7612391509413274
ISIC_5111521,benign,0,0.1187,0.2091,0.7011,55.3313,13.336,0.086,0.086,0.085,156.104,13.422,127.029,74.104,156.1,13.353,126.973,76.061,156.082,13.3,127.078,73.879,0.0503337534609951,0.8792897595047311,0.3415821220852278
ISIC_5116614,benign,0,0.0856,0.1287,0.825,15.3898,28.137,0.175,0.176,0.177,158.79,27.854,121.266,66.334,158.872,27.946,116.678,65.154,159.012,28.198,116.306,64.71,-0.9650880230454424,-0.628234392414947,-0.6546535880694141
ISIC_5122042,benign,0,0.1213,0.1674,0.7042,14.8858,35.36,0.224,0.225,0.225,157.07,35.201,100.671,57.026,157.163,35.295,97.285,57.517,157.185,35.389,90.766,58.87,-0.0040589222079118,-0.3757828565335832,-0.9926297260929756
ISIC_5122220,benign,0,0.0986,0.1253,0.7559,38.5823,18.382,0.12,0.12,0.119,154.516,18.528,130.117,71.744,154.549,18.593,131.898,76.016,154.49,18.411,130.178,72.629,-1.0874198052540784,-0.148832688454417,-0.4507274818682169
ISIC_5123817,benign,0,0.2525,0.1779,0.597,11.2924,28.919,0.186,0.187,0.188,154.169,28.689,141.819,39.469,154.262,28.844,142.615,40.594,154.311,28.971,141.028,41.279,0.361371305321874,0.8830710314523402,-0.1027964951018636
ISIC_5126638,benign,0,0.2904,0.3925,0.4807,16.8641,29.666,0.183,0.184,0.184,161.382,29.493,128.967,61.769,161.321,29.608,124.637,64.752,161.272,29.731,128.862,65.37,-0.4621175599369468,-0.939438777336561,-0.2267858457760085
ISIC_5127759,benign,0,0.0967,0.1658,0.7138,20.4442,15.383,0.1,0.099,0.099,155.575,15.566,109.39,55.367,155.587,15.459,107.462,51.32,155.641,15.387,111.375,54.484,0.0479398198612197,-1.0875460679671178,-0.5996566181576706
ISIC_5132214,benign,0,0.239,0.2368,0.6006,29.8823,20.244,0.145,0.145,0.146,138.921,20.164,125.089,73.971,138.934,20.139,122.904,73.428,138.876,20.273,125.602,74.376,-0.3390180718258825,-0.4153161474751384,0.1360201397930457
ISIC_5140952,malignant,1,0.1031,0.1072,0.8399,15.9904,16.252,0.123,0.122,0.121,134.328,16.521,99.539,35.609,134.436,16.343,95.855,32.779,134.568,16.23,96.483,34.234,0.0228073436631869,0.2124367195926066,-0.6759425732312139
ISIC_5141844,benign,0,0.1994,0.2075,0.6391,19.8119,20.157,0.14,0.141,0.141,142.969,20.065,108.387,53.16,143.01,20.096,109.911,54.523,143.066,20.17,106.834,53.619,-0.6670721516484875,-0.1877635049906434,-0.1522072538910182
ISIC_5147292,malignant,1,0.0803,0.1044,0.7531,33.5726,16.613,0.108,0.108,0.107,155.405,16.827,114.647,66.598,155.371,16.769,110.013,65.944,155.254,16.551,110.826,67.319,-0.266921541047258,-0.751613931833652,-0.3911480070853546
ISIC_5148474,benign,0,0.1751,0.2013,0.731,26.4174,29.124,0.181,0.178,0.178,163.624,29.663,96.441,60.852,163.563,29.185,99.615,63.74,163.544,29.042,105.701,62.781,1.063340141517341,0.3315782821026329,0.5547161174755513
ISIC_5149162,benign,0,0.1475,0.1353,0.6197,35.3634,10.924,0.078,0.078,0.078,139.885,10.929,140.35,72.685,139.961,10.929,139.523,71.807,140.072,10.954,140.028,75.423,-0.3005993493675871,-0.3106569057421929,0.0112686669230384
ISIC_5150200,benign,0,0.1561,0.1383,0.6619,30.3413,32.399,0.206,0.206,0.207,156.417,32.158,131.23,53.562,156.535,32.284,130.749,55.094,156.684,32.472,134.155,56.637,-0.0328242416160819,0.4147847014902765,0.5336551250464673
ISIC_5150938,benign,0,0.077,0.1387,0.6783,18.2017,26.191,0.183,0.18,0.179,145.019,26.527,124.919,53.15,145.293,26.198,124.004,51.938,145.517,26.075,120.469,53.199,0.2030880490290331,-0.7248983881170401,-0.4409099395162443
ISIC_5152000,benign,0,0.2149,0.2858,0.7586,15.7442,28.45,0.182,0.182,0.182,156.054,28.427,131.156,56.937,156.079,28.388,130.377,55.048,156.125,28.415,131.24,55.073,0.0594231726475659,-0.5188030488435372,0.4659835990121924
ISIC_5152859,benign,0,0.4281,0.3718,0.3108,16.6438,31.783,0.208,0.208,0.208,152.482,31.79,119.086,56.454,152.59,31.808,120.727,57.464,152.632,31.749,123.2,61.196,0.0873155184432549,-1.0757050222000146,-0.9214423600454036
ISIC_5153848,benign,0,0.125,0.1943,0.6746,19.2949,25.069,0.185,0.184,0.182,137.833,25.441,121.349,57.586,138.012,25.391,119.447,58.036,138.215,25.125,123.494,58.239,-0.6778607740950782,0.0246063446763807,0.2762203263446842
ISIC_5156491,malignant,1,0.3548,0.4304,0.3851,29.3693,30.909,0.225,0.223,0.223,137.451,30.896,103.605,50.942,137.889,30.742,101.215,52.836,138.216,30.887,102.686,55.587,1.0353494157291625,0.7163172724844169,0.9833297148698538
ISIC_5157775,benign,0,0.1753,0.1713,0.7841,15.4856,29.063,0.188,0.188,0.188,154.697,29.097,121.979,45.119,154.799,29.121,124.21,44.187,154.907,29.076,124.893,44.29,-1.191820312920968,-0.9721094751150764,-0.4693911504888752
ISIC_5157799,benign,0,0.1687,0.1377,0.6681,43.287,22.969,0.143,0.143,0.142,161.117,23.086,97.811,57.501,161.099,23.047,94.97,60.238,161.05,22.941,92.494,58.525,0.385018853881668,0.4651932234717292,-0.4681800610177047
ISIC_5164416,benign,0,0.0901,0.1436,0.6459,43.6954,19.829,0.123,0.123,0.124,160.384,19.792,112.242,54.453,160.384,19.733,111.012,55.952,160.45,19.854,109.96,55.714,0.342260616775595,-0.4870345463830041,0.7000386951812506
ISIC_5166636,benign,0,0.0959,0.0713,0.7158,37.5878,39.188,0.246,0.246,0.246,158.868,39.145,135.981,52.248,158.847,39.129,134.019,52.223,158.889,39.108,134.193,52.287,-0.2883521365718761,-0.217120362141207,-0.5447013787678057
ISIC_5167209,malignant,1,0.1059,0.1125,0.7767,24.3004,18.656,0.116,0.116,0.115,162.208,18.81,102.198,62.366,162.224,18.779,100.583,62.518,162.128,18.594,97.732,61.387,-0.3981599257596586,-0.2791876616635712,-0.4033435696369353
ISIC_5170766,benign,0,0.2916,0.2216,0.6959,13.6673,19.131,0.122,0.122,0.123,155.674,18.917,120.334,60.613,155.814,19.079,118.557,60.836,155.966,19.198,119.652,60.021,0.4585363299530463,-0.3556020857992667,0.7344533725474554
ISIC_5174685,benign,0,0.0849,0.0923,0.736,47.3322,31.923,0.194,0.189,0.193,164.98,32.05,110.911,66.169,164.481,31.136,110.07,67.054,164.796,31.881,101.566,65.65,-0.31315681031556,-0.2509863797586257,0.2764098020124619
ISIC_5176419,benign,0,0.1004,0.0953,0.725,35.8709,35.077,0.214,0.214,0.215,162.956,34.824,121.686,73.162,163.02,34.928,123.134,74.346,162.999,34.993,122.584,75.161,-1.604776517492984,-0.3991976349462758,-0.2340130893518681
ISIC_5178031,benign,0,0.13,0.139,0.7776,18.6438,30.078,0.191,0.191,0.191,157.648,30.079,133.136,65.381,157.673,30.067,129.809,67.944,157.759,30.085,135.465,64.922,-0.9857495243999304,-0.3815514602219102,-0.8122595198859229
ISIC_5179503,benign,0,0.1492,0.1415,0.6221,23.6176,31.298,0.206,0.207,0.206,151.854,31.213,117.487,50.839,152.238,31.559,120.955,52.798,152.17,31.361,124.007,50.68,-0.6922254085029276,-1.217493541607115,-0.0494599074088803
ISIC_5179620,benign,0,0.2112,0.1615,0.6469,21.4196,22.349,0.164,0.163,0.164,135.848,22.24,109.508,49.471,136.163,22.258,108.372,48.882,136.372,22.392,106.773,50.727,-0.1517681041331837,-0.281483009115567,-0.2388669446786605
ISIC_5179884,benign,0,0.1433,0.0899,0.7503,24.7963,30.904,0.195,0.196,0.197,157.174,30.617,120.502,43.65,157.27,30.749,120.559,44.346,157.34,30.949,121.178,38.347,-0.2869825115234319,-0.660792587234092,-0.1883424076903827
ISIC_5181177,benign,0,0.2571,0.2375,0.6577,19.9207,25.017,0.159,0.16,0.16,156.674,24.967,138.507,57.02,156.757,25.037,136.812,55.16,156.805,25.022,134.543,54.288,-0.15835145876477,0.1805318672331213,-0.0842745121026568
ISIC_5182148,benign,0,0.1652,0.1195,0.7178,22.1309,38.861,0.248,0.248,0.249,156.329,38.709,114.222,67.077,156.408,38.803,113.262,69.473,156.461,38.907,116.253,68.474,0.1434610284727377,0.5189539367911914,-0.4417876679444233
ISIC_5190484,benign,0,0.1432,0.3458,0.5999,26.5915,25.905,0.164,0.164,0.164,157.574,25.876,119.849,58.738,157.564,25.794,123.467,55.54,157.673,25.843,127.138,61.413,0.4344126377311046,0.9752130063130028,-0.7248550908059443
ISIC_5190920,benign,0,0.1994,0.2378,0.6675,22.3463,21.588,0.148,0.148,0.149,144.957,21.404,105.435,55.198,145.035,21.491,104.798,54.929,145.169,21.626,102.775,54.946,-0.1083984849902816,-0.0307078292725839,-0.144600719248666
ISIC_5191344,malignant,1,0.3217,0.4703,0.4873,34.2675,13.261,0.097,0.097,0.098,135.542,13.162,131.924,60.264,135.604,13.176,132.497,61.22,135.655,13.277,134.72,60.066,0.3829230001875774,0.3591050795131021,0.8061461023735367
ISIC_5194331,benign,0,0.0857,0.1099,0.7655,59.7706,17.914,0.117,0.123,0.127,143.566,16.825,141.861,65.044,143.415,17.569,138.904,71.374,144.248,18.3,126.949,72.768,-0.836888793439622,0.5142213760989639,-0.5770353287873289
ISIC_5194705,benign,0,0.2184,0.231,0.675,27.4998,15.351,0.107,0.106,0.107,143.517,15.303,129.922,68.32,143.618,15.182,131.861,69.504,143.602,15.304,131.111,66.956,-0.442355125555229,0.8752021465763938,-0.3638863713881833
ISIC_5198780,benign,0,0.1618,0.0923,0.7143,56.8905,16.631,0.112,0.111,0.11,150.603,16.817,114.884,57.016,150.511,16.731,116.318,61.17,150.403,16.561,116.255,59.364,0.2439014773507061,-0.0964031975979327,-0.4458161556986299
ISIC_5202231,benign,0,0.1387,0.1311,0.6708,41.0629,21.839,0.14,0.14,0.141,155.381,21.777,106.145,54.653,155.408,21.825,102.961,51.74,155.452,21.87,105.317,54.771,-0.1922373387094599,-0.5278460905166884,-0.1616163614784357
ISIC_5203791,benign,0,0.1447,0.1512,0.6326,35.8928,18.041,0.121,0.121,0.12,149.818,18.164,128.928,64.035,149.725,18.057,128.173,62.493,149.744,18.019,129.419,63.173,0.2968293649887371,1.0142354926131616,0.2459765003570647
ISIC_5204408,benign,0,0.3473,0.2245,0.589,25.4007,37.494,0.24,0.241,0.243,154.493,37.13,113.302,53.211,154.682,37.314,114.959,52.321,154.804,37.613,111.723,49.337,-0.3855068732375556,0.9290496318174036,-0.3979781955376144
ISIC_5204796,benign,0,0.2204,0.2107,0.3847,48.8154,29.086,0.189,0.181,0.178,159.046,30.095,127.051,69.719,159.872,28.904,127.613,69.104,160.865,28.696,131.696,84.868,-0.0460790502915178,0.3673017611766996,0.703579337351741
ISIC_5206218,benign,0,0.2971,0.2858,0.5748,18.2233,16.015,0.102,0.101,0.1,158.343,16.082,117.365,67.949,158.384,16.024,115.434,68.667,158.396,15.89,119.215,66.634,0.2148426245581003,-0.183384600141861,0.0846639050558858
ISIC_5207050,benign,0,0.0859,0.1209,0.6842,29.0881,38.281,0.24,0.241,0.242,158.47,37.977,96.858,59.503,158.614,38.185,99.391,56.318,158.727,38.378,101.13,62.273,-0.0644357632656846,-0.0501167370292348,0.4144631511697713
ISIC_5213829,benign,0,0.1837,0.2761,0.6928,13.5981,33.346,0.207,0.208,0.208,160.415,33.261,128.482,56.722,160.465,33.32,126.02,57.245,160.548,33.375,126.937,56.955,-0.9663528522713734,-0.2309551739762032,-0.5782561931333696
ISIC_5216586,malignant,1,0.5522,0.4198,0.313,34.9174,9.974,0.072,0.073,0.074,135.508,9.697,125.832,58.988,135.62,9.885,127.719,61.249,135.633,10.031,128.743,60.201,1.1474466950560966,1.268445326285509,1.173734476257662
ISIC_5218530,benign,0,0.1083,0.1239,0.711,39.2646,14.94,0.099,0.098,0.098,152.217,15.063,143.175,79.997,152.14,14.93,142.912,80.329,152.145,14.894,141.884,82.542,-0.4011273201355375,-0.3035707873339553,-0.3858995300756848
ISIC_5218773,benign,0,0.1028,0.0865,0.7224,49.0978,17.146,0.115,0.115,0.114,150.04,17.282,139.77,69.449,149.961,17.191,139.823,70.469,149.979,17.081,143.095,67.681,-1.072671714258808,-1.0208498389771272,-0.2855891846350867
ISIC_5219334,benign,0,0.0887,0.0718,0.6956,47.5586,14.586,0.092,0.093,0.092,158.803,14.659,107.527,71.71,158.854,14.737,106.493,71.401,158.795,14.657,105.867,69.18,-0.8667552171342019,-0.8212818427650904,-0.4613741168437925
ISIC_5220698,benign,0,1.1138,0.8862,0.2367,2.2594,23.545,0.161,0.16,0.159,146.891,23.639,131.078,70.69,147.132,23.508,130.644,70.154,147.415,23.492,131.208,66.639,0.0731370382204308,-0.9245090320065142,-0.5165687168739874
ISIC_5221917,benign,0,0.1135,0.1387,0.8252,16.8859,38.837,0.24,0.241,0.24,161.505,38.787,119.007,66.09,161.569,38.859,121.598,65.039,161.557,38.851,118.605,62.042,-0.0943805933017964,-0.2038334218468944,-0.6793082803689079
ISIC_5223096,benign,0,0.1163,0.1173,0.7056,30.4237,24.908,0.157,0.157,0.157,158.803,25.005,120.732,58.751,158.817,24.938,120.834,56.768,158.903,24.871,118.778,58.618,-0.5383572546936959,0.1682770706661084,-1.0761601268130665
ISIC_5223280,benign,0,0.2395,0.1853,0.6786,37.6555,19.085,0.13,0.131,0.131,145.693,18.994,121.054,51.209,145.747,19.034,121.744,51.869,145.858,19.1,124.039,51.984,0.1731344409607225,0.6575051676642262,0.6813677455394939
ISIC_5226353,benign,0,0.1288,0.1227,0.7152,17.0137,26.998,0.164,0.163,0.174,158.759,26.01,129.158,63.811,158.645,25.892,130.783,65.707,157.961,27.556,132.1,66.13,-0.1769421787969246,-0.896095941423076,-0.7326408730609683
ISIC_5226371,benign,0,0.156,0.2687,0.5669,11.5852,35.426,0.218,0.218,0.218,161.931,35.303,137.562,78.247,161.891,35.248,138.503,75.458,161.981,35.385,136.548,75.468,-0.1442475622172519,-0.7483239237461349,0.0227213058430019
ISIC_5229861,benign,0,0.2444,0.2878,0.6075,31.0828,20.055,0.132,0.132,0.131,152.601,20.205,121.42,71.818,152.578,20.156,117.411,70.974,152.531,20.007,119.826,67.734,-0.5598010331802682,-1.015247880438888,-0.1706089418530622
ISIC_5230371,benign,0,0.1829,0.1935,0.6683,25.5013,16.462,0.108,0.107,0.107,152.972,16.473,110.327,62.969,152.893,16.41,113.782,68.869,152.86,16.346,113.071,71.175,0.039453299753927,-0.4293381459663416,-0.4693030070511971
ISIC_5231145,benign,0,0.192,0.1482,0.5899,34.9094,17.823,0.124,0.125,0.126,142.148,17.689,123.889,59.362,141.976,17.73,124.682,61.277,141.76,17.845,121.734,61.247,-0.541243428929576,-0.1256991550134573,-0.2944302516507667
ISIC_5233226,benign,0,0.1766,0.2062,0.746,23.3173,41.668,0.255,0.256,0.256,162.847,41.543,133.697,56.432,162.902,41.624,131.686,56.053,162.992,41.72,132.891,51.758,0.1453654880152002,-1.1001618215983513,0.5413557261184831
ISIC_5233769,benign,0,0.2674,0.1707,0.6711,13.7849,22.443,0.17,0.166,0.162,136.189,23.173,129.677,55.924,136.48,22.664,127.573,57.809,136.769,22.197,129.331,56.899,0.2775243837221827,-0.1812125915255172,0.3335665246436011
ISIC_5234605,benign,0,0.1348,0.1577,0.6922,35.1496,12.621,0.082,0.082,0.083,153.707,12.584,113.971,80.712,153.764,12.615,112.632,76.577,153.934,12.705,114.833,83.243,-1.864895625545737,-0.124928875520008,0.7316943472490803
ISIC_5237059,benign,0,0.2121,0.1411,0.7783,27.7499,29.34,0.215,0.214,0.212,137.701,29.673,126.111,61.376,137.867,29.479,127.664,63.648,138.113,29.23,125.546,61.807,-0.0140493002635074,-0.2234591199939786,-0.5283897100189259
ISIC_5238111,benign,0,0.161,0.3009,0.6431,20.385,22.563,0.142,0.142,0.142,158.728,22.47,131.066,57.505,158.876,22.535,133.286,58.708,158.986,22.517,132.833,56.786,0.5182564395849969,-0.128814745862497,0.223674574339722
ISIC_5238649,benign,0,0.0802,0.0878,0.7123,29.1103,36.643,0.226,0.226,0.227,161.59,36.486,118.0,81.762,161.693,36.622,116.423,82.333,161.778,36.695,116.913,85.027,0.3983651308920578,-0.3905591440601316,0.2463719939011826
ISIC_5239607,benign,0,0.1305,0.0984,0.6356,34.6461,38.822,0.236,0.235,0.237,163.658,38.666,104.944,60.5,164.013,38.479,114.008,66.758,164.741,38.963,126.538,72.051,0.2605286865883397,-0.8153135636447707,-0.9269022323245946
ISIC_5239856,benign,0,0.1205,0.1774,0.72,44.5005,8.488,0.056,0.056,0.056,152.181,8.546,144.488,81.609,152.145,8.516,145.814,81.386,152.17,8.479,146.735,82.745,0.4918002938847007,1.5312552999302862,0.6044559361363601
ISIC_5240387,benign,0,0.3068,0.2051,0.576,33.1756,16.993,0.113,0.111,0.109,153.94,17.35,132.31,71.04,153.954,17.108,133.185,73.118,153.909,16.851,136.509,74.487,1.365828914709974,0.7019986237885008,0.1262135788352436
ISIC_5240648,benign,0,0.1497,0.0952,0.7822,37.0376,43.548,0.269,0.269,0.269,161.528,43.469,93.019,77.429,161.562,43.497,89.11,76.762,161.634,43.556,92.398,76.374,-0.2391222164069268,0.1371208480920707,-0.651107400510761
ISIC_5242216,benign,0,0.2136,0.143,0.7366,17.4534,38.199,0.233,0.233,0.234,163.131,38.046,125.95,74.824,163.166,38.095,126.939,76.584,163.24,38.216,127.112,74.979,-0.0348642507352176,-0.3002190935157744,-0.1438841099218418
ISIC_5247383,benign,0,0.3051,0.1658,0.6307,16.494,17.76,0.122,0.121,0.121,146.566,17.916,146.442,59.757,146.475,17.765,148.018,60.938,146.404,17.656,150.172,62.526,0.1217861234760529,-0.0556372496061757,-0.3294264077400796
ISIC_5247508,malignant,1,0.1572,0.2823,0.5982,46.5167,37.174,0.225,0.225,0.224,165.969,37.423,134.53,64.091,165.986,37.269,137.883,63.398,165.871,37.15,127.181,69.194,0.1433583484921308,1.0328702813026271,-0.4095226759664927
ISIC_5247560,malignant,1,0.4977,0.4292,0.2046,18.8069,11.621,0.083,0.08,0.081,143.896,11.88,124.66,62.73,144.013,11.573,122.74,65.549,143.926,11.727,124.935,67.566,0.3186278775493103,-0.2521473853259912,-0.0975075902839033
ISIC_5248948,benign,0,0.1254,0.1677,0.7609,21.9368,33.318,0.207,0.207,0.208,160.339,33.248,147.322,70.122,160.276,33.199,146.462,72.777,160.361,33.316,149.091,65.992,-0.8378220287667626,-1.7198120192128117,-0.462161683303335
ISIC_5258657,malignant,1,0.3215,0.2729,0.3619,30.1438,8.53,0.057,0.058,0.059,146.385,8.327,149.056,82.496,146.481,8.468,145.033,75.282,146.647,8.583,147.418,82.121,0.7733612176901044,0.5532979849400693,0.2677743638908557
ISIC_5261146,benign,0,0.3687,0.2172,0.4021,15.617,12.538,0.082,0.082,0.082,153.326,12.629,101.04,73.0,153.301,12.616,99.733,67.266,153.198,12.501,98.688,69.159,-0.1516688063766015,0.0230590771990159,1.0678600837259935
ISIC_5267208,malignant,1,0.2806,0.3236,0.4071,23.6582,15.523,0.115,0.109,0.108,141.172,16.209,142.823,68.523,141.215,15.366,143.35,68.081,141.237,15.214,143.612,62.935,0.5242752842459512,0.4833239566310656,0.9970786439637884
